day,bm_unit,lead_party,mwh,cost_gbp
2026-09-07,T_NNGAO-1,Neart Na Gaoithe Offshore Wind,1643.0,24619.0
2026-09-07,T_NOKYW-1,North Kyle Wind farm Ltd,539.1,8081.0
2026-09-07,T_NOKYW-2,North Kyle Wind farm Ltd,544.5,8163.0
2026-09-07,T_RCBKO-2,Race Bank Wind Farm Ltd,1.7,282.0
2026-09-07,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,431.8,17272.0
2026-09-07,T_SGRWO-1,Seagreen Wind Energy Limited,4003.8,55653.0
2026-09-07,T_SGRWO-2,Seagreen Wind Energy Limited,1021.2,14194.0
2026-09-07,T_SGRWO-3,Seagreen Wind Energy Limited,1840.4,25582.0
2026-09-07,T_SGRWO-4,Seagreen Wind Energy Limited,2376.9,33038.0
2026-09-07,T_SGRWO-5,Seagreen Wind Energy Limited,692.2,9621.0
2026-09-07,T_SGRWO-6,Seagreen Wind Energy Limited,5764.0,80120.0
2026-09-07,T_SOKYW-1,South Kyle Wind Farm Limited,589.1,28276.0
2026-09-07,T_STLGW-1,Stronelairg Windfarm Limited,150.4,12765.0
2026-09-07,T_STLGW-2,Stronelairg Windfarm Limited,128.4,10896.0
2026-09-07,T_STLGW-3,Stronelairg Windfarm Limited,70.4,5971.0
2026-09-07,T_STRNW-1,Strathy Wind Farm Limited,158.0,13061.0
2026-09-07,T_VKNGW-1,Viking Energy Wind Farm LLP,1480.7,21323.0
2026-09-07,T_VKNGW-2,Viking Energy Wind Farm LLP,1393.5,20066.0
2026-09-07,T_VKNGW-3,Viking Energy Wind Farm LLP,1352.7,19479.0
2026-09-07,T_VKNGW-4,Viking Energy Wind Farm LLP,1412.2,20336.0
2026-09-07,T_WDRGW-1,Windy Rig Wind Farm Limited,0.6,16.0
2026-09-07,T_WHILW-1,SP Renewables (UK) Limited,186.2,16817.0
2026-09-07,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,40.6,3499.0
2026-09-07,T_WLNYO-3,Walney Extension Ltd,1169.1,82045.0
2026-09-07,T_WLNYO-4,Walney Extension Ltd,1604.0,113017.0
2026-09-08,2__PEDGE003,Edgware Energy Limited,565.5,57907.0
2026-09-08,C__PSTAT011,Statkraft Markets Gmbh,802.8,28098.0
2026-09-08,E_BABAW-1,Statkraft Markets Gmbh,230.4,19370.0
2026-09-08,E_BTUIW-3,SP Renewables (UK) Limited,1091.8,11988.0
2026-09-08,E_CMSTW-2,Edgware Energy Limited,503.5,12643.0
2026-09-08,E_GRGRW-1,Evolve Energy Supply Limited,707.4,49515.0
2026-09-08,E_HRHLW-1,SP Renewables (UK) Limited,347.5,28054.0
2026-09-08,T_AKGLW-3,AIK2A Sustainable Energy Ltd,1658.9,82780.0
2026-09-08,T_BDCHW-1,RWE Generation UK plc,269.8,16125.0
2026-09-08,T_BEATO-1,Beatrice Offshore Windfarm Ltd,481.3,42517.0
2026-09-08,T_BEATO-2,Beatrice Offshore Windfarm Ltd,884.6,91356.0
2026-09-08,T_BEATO-3,Beatrice Offshore Windfarm Ltd,1145.1,99857.0
2026-09-08,T_BEATO-4,Beatrice Offshore Windfarm Ltd,854.0,71082.0
2026-09-08,T_BENBW-1,Benbrack Wind Farm Limited,515.9,4398.0
2026-09-08,T_BHLAW-1,SSE Generation Ltd,1553.6,131866.0
2026-09-08,T_BLLA-2,SP Renewables (UK) Limited,321.2,25932.0
2026-09-08,T_BROCW-1,Smartestenergy Limited,348.4,13587.0
2026-09-08,T_CGTHW-1,Corriegarth Wind Energy LTD,916.2,73937.0
2026-09-08,T_CLDNW-1,Clyde Windfarm (Scotland) Ltd,242.0,22287.0
2026-09-08,T_CRDEW-1,EDF Energy Customers Limited,168.1,9078.0
2026-09-08,T_CRDEW-2,EDF Energy Customers Limited,168.1,9078.0
2026-09-08,T_CREAW-1,Creag Riabhach Wind Farm Ltd,1318.3,76460.0
2026-09-08,T_CRGHW-1,Statkraft Markets Gmbh,647.7,49869.0
2026-09-08,T_CUMHW-1,Uniper UK Limited,274.5,4161.0
2026-09-08,T_DOREW-1,Dorenell Windfarm Limited,2122.9,37815.0
2026-09-08,T_DOREW-2,Dorenell Windfarm Limited,1771.5,31859.0
2026-09-08,T_DOUGW-1,Erova Energy Limited,310.4,9311.0
2026-09-08,T_DRSLW-1,SP Renewables (UK) Limited,1168.3,94326.0
2026-09-08,T_EWHLW-1,SP Renewables (UK) Limited,259.1,20923.0
2026-09-08,T_FARR-1,Smartestenergy Limited,314.9,28968.0
2026-09-08,T_GLNKW-1,EDF Energy Customers Limited,959.8,38776.0
2026-09-08,T_GORDW-1,SSE Generation Ltd,922.9,76207.0
2026-09-08,T_GORDW-2,SSE Generation Ltd,645.8,10094.0
2026-09-08,T_GRGBW-1,Greater Gabbard Offshore Winds,7.3,1199.0
2026-09-08,T_GRIFW-1,Griffin Wind Farm Ltd,51.8,4617.0
2026-09-08,T_GRIFW-2,Griffin Wind Farm Ltd,716.2,63894.0
2026-09-08,T_HAHAW-1,HAGSHAW HILL REPOWERING LTD,267.2,3196.0
2026-09-08,T_HALSW-1,SP Renewables (UK) Limited,591.5,6796.0
2026-09-08,T_HOWBO-1,Breesea Limited,411.7,0.0
2026-09-08,T_KENNW-1,Kennoxhead Wind Farm Limited,1017.8,31978.0
2026-09-08,T_KILBW-1,Kilbraur Wind Energy Ltd,333.3,31663.0
2026-09-08,T_KPMRW-1,OnPath Energy Limited,1186.8,39385.0
2026-09-08,T_LCLTW-1,Eneco Energy Trade,386.6,34408.0
2026-09-08,T_LIMKW-1,Limekiln Extension Ltd,2000.2,60007.0
2026-09-08,T_MIDMW-1,OnPath Energy Limited,775.8,26834.0
2026-09-08,T_MOWEO-1,Moray Offshore Wind East Ltd,6473.8,70413.0
2026-09-08,T_MOWEO-2,Moray Offshore Wind East Ltd,5695.0,62849.0
2026-09-08,T_MOWEO-3,Moray Offshore Wind East Ltd,5566.9,60736.0
2026-09-08,T_MOWWO-1,Moray Offshore Wind West Ltd,4368.6,71714.0
2026-09-08,T_MOWWO-2,Moray Offshore Wind West Ltd,4502.4,74150.0
2026-09-08,T_MOWWO-3,Moray Offshore Wind West Ltd,3238.6,53109.0
2026-09-08,T_MOWWO-4,Moray Offshore Wind West Ltd,5200.5,171773.0
2026-09-08,T_MYGPW-1,Minnygap Energy Limited,236.5,17973.0
2026-09-08,T_NNGAO-1,Neart Na Gaoithe Offshore Wind,2609.6,161051.0
2026-09-08,T_NOKYW-1,North Kyle Wind farm Ltd,1776.1,26624.0
2026-09-08,T_NOKYW-2,North Kyle Wind farm Ltd,2034.5,30497.0
2026-09-08,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,1551.2,62047.0
2026-09-08,T_SGRWO-1,Seagreen Wind Energy Limited,5594.0,76302.0
2026-09-08,T_SGRWO-2,Seagreen Wind Energy Limited,1519.7,20728.0
2026-09-08,T_SGRWO-3,Seagreen Wind Energy Limited,2812.7,38366.0
2026-09-08,T_SGRWO-4,Seagreen Wind Energy Limited,3028.0,41302.0
2026-09-08,T_SGRWO-5,Seagreen Wind Energy Limited,1511.1,20611.0
2026-09-08,T_SGRWO-6,Seagreen Wind Energy Limited,7876.7,107439.0
2026-09-08,T_SOKYW-1,South Kyle Wind Farm Limited,2405.1,115446.0
2026-09-08,T_STLGW-1,Stronelairg Windfarm Limited,1337.6,113534.0
2026-09-08,T_STLGW-2,Stronelairg Windfarm Limited,1570.7,133317.0
2026-09-08,T_STLGW-3,Stronelairg Windfarm Limited,1310.4,111225.0
2026-09-08,T_STRNW-1,Strathy Wind Farm Limited,860.6,71154.0
2026-09-08,T_VKNGW-1,Viking Energy Wind Farm LLP,865.8,12468.0
2026-09-08,T_VKNGW-2,Viking Energy Wind Farm LLP,856.3,12330.0
2026-09-08,T_VKNGW-3,Viking Energy Wind Farm LLP,727.3,10472.0
2026-09-08,T_VKNGW-4,Viking Energy Wind Farm LLP,788.2,11349.0
2026-09-08,T_WDRGW-1,Windy Rig Wind Farm Limited,467.8,13425.0
2026-09-08,T_WHILW-1,SP Renewables (UK) Limited,620.1,55989.0
2026-09-08,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,1137.3,98036.0
2026-09-08,T_WLNYO-3,Walney Extension Ltd,609.5,39377.0
2026-09-09,2__PEDGE003,Edgware Energy Limited,111.9,11459.0
2026-09-09,C__PSTAT011,Statkraft Markets Gmbh,0.2,7.0
2026-09-09,E_BABAW-1,Statkraft Markets Gmbh,33.9,2847.0
2026-09-09,E_BTUIW-3,SP Renewables (UK) Limited,0.7,8.0
2026-09-09,E_CMSTW-2,Edgware Energy Limited,73.2,1839.0
2026-09-09,E_GRGRW-1,Evolve Energy Supply Limited,5.1,358.0
2026-09-09,T_BDCHW-1,RWE Generation UK plc,34.2,2009.0
2026-09-09,T_DOREW-1,Dorenell Windfarm Limited,188.6,1139.0
2026-09-09,T_DOREW-2,Dorenell Windfarm Limited,128.4,781.0
2026-09-09,T_GORDW-2,SSE Generation Ltd,58.7,917.0
2026-09-09,T_HALSW-1,SP Renewables (UK) Limited,0.3,3.0
2026-09-09,T_HOWBO-1,Breesea Limited,1165.0,0.0
2026-09-09,T_HOWBO-2,Sonningmay Wind Limited,2712.6,0.0
2026-09-09,T_HOWBO-3,Soundmark Wind Limited,2058.8,0.0
2026-09-09,T_LIMKW-1,Limekiln Extension Ltd,180.9,5426.0
2026-09-09,T_MOWEO-1,Moray Offshore Wind East Ltd,1049.3,0.0
2026-09-09,T_MOWEO-2,Moray Offshore Wind East Ltd,937.0,0.0
2026-09-09,T_MOWEO-3,Moray Offshore Wind East Ltd,1012.8,0.0
2026-09-09,T_MOWWO-1,Moray Offshore Wind West Ltd,12.7,216.0
2026-09-09,T_MOWWO-2,Moray Offshore Wind West Ltd,181.7,2878.0
2026-09-09,T_MOWWO-3,Moray Offshore Wind West Ltd,344.3,5706.0
2026-09-09,T_MOWWO-4,Moray Offshore Wind West Ltd,21.7,715.0
2026-09-09,T_SGRWO-1,Seagreen Wind Energy Limited,425.4,5802.0
2026-09-09,T_SGRWO-2,Seagreen Wind Energy Limited,431.3,5884.0
2026-09-09,T_SGRWO-3,Seagreen Wind Energy Limited,842.1,11487.0
2026-09-09,T_SGRWO-4,Seagreen Wind Energy Limited,75.0,1024.0
2026-09-09,T_SGRWO-5,Seagreen Wind Energy Limited,430.2,5868.0
2026-09-09,T_SGRWO-6,Seagreen Wind Energy Limited,2168.5,29578.0
2026-09-09,T_STRNW-1,Strathy Wind Farm Limited,134.1,11085.0
2026-09-09,T_VKNGW-2,Viking Energy Wind Farm LLP,90.5,1303.0
2026-09-09,T_VKNGW-3,Viking Energy Wind Farm LLP,218.7,3150.0
2026-09-09,T_VKNGW-4,Viking Energy Wind Farm LLP,62.6,902.0
2026-09-10,C__PSTAT011,Statkraft Markets Gmbh,146.1,5112.0
2026-09-10,E_BABAW-1,Statkraft Markets Gmbh,38.5,3236.0
2026-09-10,E_BLARW-1,Erova Energy Limited,123.4,3422.0
2026-09-10,E_BTUIW-3,SP Renewables (UK) Limited,469.7,5157.0
2026-09-10,E_CMSTW-2,Edgware Energy Limited,186.4,4680.0
2026-09-10,T_BDCHW-1,RWE Generation UK plc,281.6,8413.0
2026-09-10,T_BEATO-2,Beatrice Offshore Windfarm Ltd,180.9,4667.0
2026-09-10,T_BEATO-3,Beatrice Offshore Windfarm Ltd,256.4,6524.0
2026-09-10,T_BEATO-4,Beatrice Offshore Windfarm Ltd,173.5,4416.0
2026-09-10,T_BROCW-1,Smartestenergy Limited,17.9,698.0
2026-09-10,T_CGTHW-1,Corriegarth Wind Energy LTD,114.6,9252.0
2026-09-10,T_CREAW-1,Creag Riabhach Wind Farm Ltd,137.3,7963.0
2026-09-10,T_CUMHW-1,Uniper UK Limited,257.6,3906.0
2026-09-10,T_DOREW-1,Dorenell Windfarm Limited,884.1,3556.0
